,Date,Station,Gates,Barrier_Hit,HCSS_Error,HCSS_Uncleared,Intrusion,Passage_Cancel,Tailgate
1946,2018-10-17,SOM,G01,0,11,0,8,40,14
1947,2018-10-17,SOM,G02,0,12,0,10,122,10
1948,2018-10-17,SOM,G03,0,3,0,6,14,10
1949,2018-10-17,SOM,G04,0,4,0,3,3,3
1950,2018-10-17,SOM,G05,0,0,0,5,31,10
1951,2018-10-17,SOM,G06,0,1,0,9,7,3
1952,2018-10-17,SOM,G07,0,0,0,0,0,0
1953,2018-10-17,SOM,G08,0,1,0,17,13,10
1954,2018-10-17,SOM,G09,1,6,0,11,29,16
1955,2018-10-17,SOM,G10,0,1,0,12,42,19
1956,2018-10-17,SOM,G11,0,2,0,12,50,36
1957,2018-10-17,SOM,G12,1,0,0,18,110,48
1958,2018-10-17,SOM,G13,0,2,0,12,33,26
1959,2018-10-17,SOM,G14,0,1,0,18,43,24
1960,2018-10-17,SOM,G15,1,5,1,20,32,33
1961,2018-10-17,TAM,G01,0,28,0,33,28,13
1962,2018-10-17,TAM,G02,0,0,0,5,33,17
1963,2018-10-17,TAM,G03,0,1,0,1,54,22
1964,2018-10-17,TAM,G04,0,0,0,5,12,15
1965,2018-10-17,TAM,G05,0,1,0,6,12,9
1966,2018-10-17,TAM,G06,0,0,0,8,30,20
1967,2018-10-17,TAM,G07,0,0,0,0,0,0
1968,2018-10-17,TAM,G08,0,2,0,14,8,26
1969,2018-10-17,TAM,G09,0,1,0,13,35,19
1970,2018-10-17,TAM,G10,0,0,0,17,9,28
1971,2018-10-17,TAM,G11,0,0,0,7,44,28
1972,2018-10-17,TAM,G12,0,0,0,6,7,10
1973,2018-10-17,TAM,G13,0,0,0,12,27,16
1974,2018-10-17,TAP,G01,0,1,0,0,70,48
1975,2018-10-17,TAP,G02,0,0,0,7,39,26
1976,2018-10-17,TAP,G03,1,0,0,7,33,18
1977,2018-10-17,TAP,G04,0,19,1,6,36,18
1978,2018-10-17,TAP,G05,0,0,0,7,12,21
1979,2018-10-17,TAP,G06,0,0,0,8,30,21
1980,2018-10-17,TAP,G07,0,0,0,4,25,13
1981,2018-10-17,TAP,G08,0,0,0,5,20,13
1982,2018-10-17,TAP,G09,1,21,1,9,13,12
1983,2018-10-17,TAP,G10,0,1,0,0,27,26
1984,2018-10-17,TAP,G11,0,5,1,10,79,37
1985,2018-10-17,TAP,G12,1,0,0,16,58,41
1986,2018-10-17,TAP,G13,0,0,0,0,0,0
1987,2018-10-17,TIB,G01,0,1,0,6,53,27
1988,2018-10-17,TIB,G02,0,0,0,16,45,31
1989,2018-10-17,TIB,G03,0,0,0,9,87,29
1990,2018-10-17,TIB,G04,0,2,0,11,83,32
1991,2018-10-17,TIB,G05,0,0,0,0,0,0
1992,2018-10-17,TIB,G06,0,3,0,5,25,18
1993,2018-10-17,TIB,G07,0,4,0,11,30,19
1994,2018-10-17,TIB,G08,0,1,0,9,40,31
1995,2018-10-17,TIB,G09,0,2,0,9,32,21
1996,2018-10-17,TIB,G10,0,1,0,11,37,34
1997,2018-10-17,TNM,G01,0,0,0,8,30,14
1998,2018-10-17,TNM,G02,0,3,0,7,32,20
1999,2018-10-17,TNM,G03,0,2,0,8,28,17
2000,2018-10-17,TNM,G04,0,0,0,0,0,0
2001,2018-10-17,TNM,G05,0,3,0,12,38,20
2002,2018-10-17,TNM,G06,0,0,0,13,23,16
2003,2018-10-17,TNM,G07,0,1,1,6,21,11
2004,2018-10-17,TNM,G08,0,4,0,7,21,18
2005,2018-10-17,TNM,G09,0,1,0,4,25,16
2006,2018-10-17,TPG,G01,1,2,0,13,64,31
2007,2018-10-17,TPG,G02,0,1,0,2,29,17
2008,2018-10-17,TPG,G03,0,0,0,1,16,11
2009,2018-10-17,TPG,G04,0,0,0,5,10,8
2010,2018-10-17,TPG,G05,0,4,0,2,11,7
2011,2018-10-17,TPG,G06,0,2,0,6,22,6
2012,2018-10-17,TPG,G07,0,0,0,16,35,17
2013,2018-10-17,TPG,G08,0,11,1,10,26,19
2014,2018-10-17,TPG,G09,1,7,1,7,23,14
2015,2018-10-17,TPG,G10,0,1,0,6,15,2
2016,2018-10-17,TPG,G11,0,0,0,0,0,0
2017,2018-10-17,TPG,G12,0,1,0,7,42,25
2018,2018-10-17,TPG,G13,0,3,1,10,24,11
2019,2018-10-17,TPG,G14,0,1,0,5,14,6
2020,2018-10-17,TPG,G15,1,3,0,7,30,17
2021,2018-10-17,TPG,G16,0,0,0,6,10,6
2022,2018-10-17,TPG,G17,0,0,0,11,29,24
2023,2018-10-17,TPG,G18,0,0,0,3,199,14
2024,2018-10-17,TPG,G19,0,0,0,13,13,38
2025,2018-10-17,TPG,G20,0,3,0,8,27,12
2026,2018-10-17,TPG,G21,1,0,0,2,10,16
2027,2018-10-17,TPG,G22,0,1,0,10,73,26
2028,2018-10-17,TPG,G23,0,0,0,0,0,0
2029,2018-10-17,TPG,G24,0,0,0,0,0,0
2030,2018-10-17,TPG,G25,0,0,0,0,0,0
2031,2018-10-17,WDL,G01,0,0,0,0,0,0
2032,2018-10-17,WDL,G02,0,0,0,10,41,28
2033,2018-10-17,WDL,G03,0,0,0,12,45,30
2034,2018-10-17,WDL,G04,0,0,0,10,66,44
2035,2018-10-17,WDL,G05,0,27,0,5,29,41
2036,2018-10-17,WDL,G06,1,0,0,6,65,32
2037,2018-10-17,WDL,G07,0,0,0,9,69,33
2038,2018-10-17,WDL,G08,0,0,0,6,43,34
2039,2018-10-17,WDL,G09,0,2,0,7,63,45
2040,2018-10-17,WDL,G10,1,27,0,6,65,31
2041,2018-10-17,WDL,G11,0,1,0,7,87,33
2042,2018-10-17,WDL,G12,0,1,0,15,51,47
2043,2018-10-17,WDL,G13,1,1,0,8,12,49
2044,2018-10-17,YCK,G01,0,0,0,11,20,41
2045,2018-10-17,YCK,G02,0,0,0,5,69,20
2046,2018-10-17,YCK,G03,0,0,0,12,40,21
2047,2018-10-17,YCK,G04,1,0,0,5,34,8
2048,2018-10-17,YCK,G05,0,0,0,0,0,0
2049,2018-10-17,YCK,G06,1,0,0,2,23,19
2050,2018-10-17,YCK,G07,0,0,0,6,21,10
2051,2018-10-17,YCK,G08,0,1,0,13,27,31
2052,2018-10-17,YCK,G09,0,0,0,5,50,24
2053,2018-10-17,YCK,G10,0,0,0,9,24,41
2054,2018-10-17,YIS,G01,0,1,0,7,67,34
2055,2018-10-17,YIS,G02,0,1,0,11,48,27
2056,2018-10-17,YIS,G03,0,11,1,10,60,20
2057,2018-10-17,YIS,G04,1,2,0,10,75,26
2058,2018-10-17,YIS,G05,0,0,0,11,13,49
2059,2018-10-17,YIS,G06,1,0,0,16,36,26
2060,2018-10-17,YIS,G07,1,1,1,6,42,11
2061,2018-10-17,YIS,G08,0,0,0,8,28,20
2062,2018-10-17,YIS,G09,0,0,0,0,0,0
2063,2018-10-17,YIS,G10,0,0,0,11,66,21
2064,2018-10-17,YIS,G11,0,0,0,9,54,23
2065,2018-10-17,YIS,G12,1,0,0,8,63,31
2066,2018-10-17,YIS,G13,0,0,0,0,9,20
2067,2018-10-17,YIS,G14,1,0,0,13,22,40
2068,2018-10-17,YWT,G01,0,2,0,18,20,48
2069,2018-10-17,YWT,G02,0,1,0,11,39,22
2070,2018-10-17,YWT,G03,0,3,0,23,70,24
2071,2018-10-17,YWT,G04,0,2,0,17,15,17
2072,2018-10-17,YWT,G05,0,2,0,16,42,35
2073,2018-10-17,YWT,G06,0,1,0,10,25,27
2074,2018-10-17,YWT,G07,0,0,0,15,193,24
2075,2018-10-17,YWT,G08,0,2,0,18,40,19
2076,2018-10-18,ADM,G01,0,0,0,0,0,0
2077,2018-10-18,ADM,G02,1,0,0,8,83,43
2078,2018-10-18,ADM,G03,0,0,0,0,310,0
2079,2018-10-18,ADM,G04,0,1,0,13,53,27
2080,2018-10-18,ADM,G05,0,0,0,15,54,22
2081,2018-10-18,ADM,G06,0,0,0,4,6,42
2082,2018-10-18,ADM,G07,0,0,0,7,33,24
2083,2018-10-18,ADM,G08,0,0,0,6,42,34
2084,2018-10-18,ADM,G09,0,0,0,9,53,40
2085,2018-10-18,ADM,G10,0,2,0,7,45,26
2086,2018-10-18,ADM,G11,0,1,1,16,45,27
2087,2018-10-18,ADM,G12,0,0,0,16,15,41
2088,2018-10-18,ALJ,G01,0,0,0,5,34,17
2089,2018-10-18,ALJ,G02,0,0,0,14,25,31
2090,2018-10-18,ALJ,G03,0,0,0,12,31,38
2091,2018-10-18,ALJ,G04,0,0,0,0,0,0
2092,2018-10-18,ALJ,G05,0,0,0,6,20,19
2093,2018-10-18,ALJ,G06,0,0,0,2,42,32
2094,2018-10-18,ALJ,G07,0,50,1,5,50,30
2095,2018-10-18,ALJ,G08,0,0,0,8,11,22
2096,2018-10-18,AMK,G01,0,0,0,0,21,19
2097,2018-10-18,AMK,G02,0,6,0,7,65,17
2098,2018-10-18,AMK,G03,1,0,0,8,6,24
2099,2018-10-18,AMK,G04,0,0,0,5,13,20
2100,2018-10-18,AMK,G05,0,0,0,6,36,15
2101,2018-10-18,AMK,G06,0,0,0,4,43,21
2102,2018-10-18,AMK,G07,0,1,0,14,21,26
2103,2018-10-18,AMK,G08,0,7,1,13,69,37
2104,2018-10-18,AMK,G09,0,0,0,0,0,0
2105,2018-10-18,AMK,G10,0,0,0,11,76,39
2106,2018-10-18,AMK,G11,0,1,1,14,51,33
2107,2018-10-18,AMK,G12,1,0,0,12,65,39
2108,2018-10-18,AMK,G13,0,20,1,9,21,28
2109,2018-10-18,AMK,G14,1,0,0,14,49,53
2110,2018-10-18,AMK,G15,0,0,0,14,14,42
2111,2018-10-18,BBT,G01,0,0,0,4,17,25
2112,2018-10-18,BBT,G02,1,0,0,7,63,26
2113,2018-10-18,BBT,G03,0,0,0,17,37,31
2114,2018-10-18,BBT,G04,0,0,0,0,0,0
2115,2018-10-18,BBT,G05,0,17,1,4,48,31
2116,2018-10-18,BBT,G06,0,19,1,32,37,31
2117,2018-10-18,BBT,G07,0,56,1,14,38,33
2118,2018-10-18,BBT,G08,0,0,0,6,42,30
2119,2018-10-18,BBT,G09,0,0,0,6,42,36
2120,2018-10-18,BDK,G01,0,0,0,10,29,8
2121,2018-10-18,BDK,G02,1,0,0,7,32,20
2122,2018-10-18,BDK,G03,0,0,0,10,11,32
2123,2018-10-18,BDK,G04,0,0,0,11,32,28
2124,2018-10-18,BDK,G05,0,4,0,12,4,1
2125,2018-10-18,BDK,G06,0,2,0,0,4,2
2126,2018-10-18,BDK,G07,0,1,0,0,21,9
2127,2018-10-18,BDK,G08,0,0,0,4,15,6
2128,2018-10-18,BDK,G09,0,0,0,0,285,0
2129,2018-10-18,BDK,G10,0,0,0,1,14,33
2130,2018-10-18,BDK,G11,0,0,0,10,23,36
2131,2018-10-18,BDK,G12,0,0,0,0,0,0
2132,2018-10-18,BDL,G01,0,0,0,4,16,18
2133,2018-10-18,BDL,G02,0,0,0,9,4,4
2134,2018-10-18,BDL,G03,0,0,0,11,51,16
2135,2018-10-18,BDL,G04,0,1,0,10,9,8
2136,2018-10-18,BDL,G05,0,0,0,0,0,0
2137,2018-10-18,BDL,G06,0,0,0,9,60,26
2138,2018-10-18,BDL,G07,0,1,0,6,21,11
2139,2018-10-18,BDL,G08,0,0,0,9,18,13
2140,2018-10-18,BFT,G01,0,2,0,0,23,19
2141,2018-10-18,BFT,G02,0,2,0,1,9,10
2142,2018-10-18,BFT,G03,0,1,0,2,19,18
2143,2018-10-18,BFT,G04,0,0,0,0,13,16
2144,2018-10-18,BFT,G05,0,0,0,0,13,24
2145,2018-10-18,BFT,G06,0,0,0,1,41,33
2146,2018-10-18,BFT,G07,0,1,0,0,23,5
2147,2018-10-18,BFT,G08,0,0,0,0,23,20
2148,2018-10-18,BFT,G09,0,0,0,0,30,12
2149,2018-10-18,BFT,G10,0,0,0,0,23,16
2150,2018-10-18,BFT,G11,0,5,0,0,28,19
2151,2018-10-18,BFT,G12,0,0,0,0,0,0
2152,2018-10-18,BFT,G13,0,0,0,0,0,0
2153,2018-10-18,BFT,G14,0,0,0,0,0,0
2154,2018-10-18,BFT,G15,0,0,0,0,0,0
2155,2018-10-18,BFT,G16,0,0,0,0,0,0
2156,2018-10-18,BFT,G17,0,0,0,0,0,0
2157,2018-10-18,BGB,G01,0,18,1,2,47,20
2158,2018-10-18,BGB,G02,0,0,0,2,32,5
2159,2018-10-18,BGB,G03,0,2,0,1,22,8
2160,2018-10-18,BGB,G04,0,1,0,4,29,18
2161,2018-10-18,BGB,G05,0,0,0,0,0,0
2162,2018-10-18,BGB,G06,0,1,0,13,20,16
2163,2018-10-18,BGB,G07,0,0,0,8,9,19
2164,2018-10-18,BGB,G08,0,8,1,16,35,19
2165,2018-10-18,BGS,G01,0,0,0,30,9,20
2166,2018-10-18,BGS,G02,0,0,0,5,20,25
2167,2018-10-18,BGS,G03,0,3,0,5,134,21
2168,2018-10-18,BGS,G04,0,1,0,10,48,27
2169,2018-10-18,BGS,G05,0,1,1,19,40,24
2170,2018-10-18,BGS,G06,1,0,0,4,62,24
2171,2018-10-18,BGS,G07,0,0,0,0,0,0
2172,2018-10-18,BGS,G08,0,2,0,3,6,0
2173,2018-10-18,BGS,G09,0,1,0,3,12,9
2174,2018-10-18,BGS,G10,0,0,0,16,22,18
2175,2018-10-18,BGS,G11,0,0,0,6,23,29
2176,2018-10-18,BGS,G12,1,0,0,17,34,42
2177,2018-10-18,BGS,G13,0,0,0,13,16,45
2178,2018-10-18,BGS,G14,0,0,0,0,21,25
2179,2018-10-18,BHC,G01,0,0,0,0,0,0
2180,2018-10-18,BHC,G02,0,0,0,0,0,0
2181,2018-10-18,BHC,G03,0,0,0,0,0,0
2182,2018-10-18,BHC,G04,0,0,0,0,0,0
2183,2018-10-18,BHC,G05,0,0,0,0,0,0
2184,2018-10-18,BHC,G06,0,0,0,0,0,0
2185,2018-10-18,BHC,G07,0,0,0,0,0,0
2186,2018-10-18,BHC,G08,0,0,0,0,0,0
2187,2018-10-18,BHC,G09,0,0,0,12,78,28
2188,2018-10-18,BHC,G10,0,0,0,2,58,26
2189,2018-10-18,BHC,G11,0,0,0,12,59,38
2190,2018-10-18,BHC,G12,0,0,0,0,14,13
2191,2018-10-18,BNL,G01,0,1,0,10,27,8
2192,2018-10-18,BNL,G02,0,1,1,5,25,5
2193,2018-10-18,BNL,G03,0,5,0,17,27,35
2194,2018-10-18,BNL,G04,0,0,0,12,38,37
2195,2018-10-18,BNL,G05,1,1,0,19,38,21
2196,2018-10-18,BNL,G06,0,0,0,0,0,0
2197,2018-10-18,BNL,G07,0,3,0,17,4,0
2198,2018-10-18,BNL,G08,0,5,1,102,10,13
2199,2018-10-18,BNL,G09,0,2,0,3,24,17
2200,2018-10-18,BNL,G10,0,0,0,19,25,18
2201,2018-10-18,BNL,G11,0,1,0,3,7,2
2202,2018-10-18,BNL,G12,0,0,0,13,4,2
2203,2018-10-18,BNL,G13,0,0,0,5,87,49
2204,2018-10-18,BNL,G14,2,0,0,4,71,90
2205,2018-10-18,BNL,G15,0,89,1,7,29,22
2206,2018-10-18,BNL,G16,0,3,0,12,23,10
2207,2018-10-18,BNL,G17,0,0,0,3,31,14
2208,2018-10-18,BNL,G18,0,1,0,5,34,12
2209,2018-10-18,BNL,G19,0,2,0,9,36,22
2210,2018-10-18,BNL,G20,0,1,0,10,52,39
2211,2018-10-18,BNL,G21,1,0,0,19,82,41
2212,2018-10-18,BNV,G01,0,1,0,2,5,5
2213,2018-10-18,BNV,G02,0,0,0,6,7,12
2214,2018-10-18,BNV,G03,0,0,0,8,28,22
2215,2018-10-18,BNV,G04,0,0,0,8,10,1
2216,2018-10-18,BNV,G05,0,0,0,7,15,10
2217,2018-10-18,BNV,G06,0,1,0,3,10,11
2218,2018-10-18,BNV,G07,0,0,0,3,6,12
2219,2018-10-18,BNV,G08,0,2,0,5,3,5
2220,2018-10-18,BNV,G09,0,1,0,6,2,1
2221,2018-10-18,BNV,G10,0,1,0,7,2,1
2222,2018-10-18,BNV,G11,0,0,0,0,0,0
2223,2018-10-18,BSH,G01,0,0,0,0,0,0
2224,2018-10-18,BSH,G02,0,0,0,10,47,8
2225,2018-10-18,BSH,G03,0,1,0,2,49,22
2226,2018-10-18,BSH,G04,0,0,0,11,34,20
2227,2018-10-18,BSH,G05,0,80,1,6,12,10
2228,2018-10-18,BSH,G06,0,2,0,6,14,3
2229,2018-10-18,BSH,G07,0,0,0,7,20,15
2230,2018-10-18,BSH,G08,0,4,0,5,12,9
2231,2018-10-18,BSH,G09,0,1,0,10,3,8
2232,2018-10-18,BSH,G10,0,1,0,8,11,14
2233,2018-10-18,CCK,G01,0,0,0,5,10,13
2234,2018-10-18,CCK,G02,0,10,1,2,16,5
2235,2018-10-18,CCK,G03,0,1,0,3,7,2
2236,2018-10-18,CCK,G04,0,76,1,5,20,13
2237,2018-10-18,CCK,G05,0,1,0,7,25,12
2238,2018-10-18,CCK,G06,0,0,0,0,0,0
2239,2018-10-18,CCK,G07,0,0,0,3,33,15
2240,2018-10-18,CCK,G08,0,0,0,11,18,20
2241,2018-10-18,CCK,G09,0,1,0,7,33,12
2242,2018-10-18,CCK,G10,0,0,0,2,24,53
2243,2018-10-18,CCK,G11,0,12,0,9,38,16
2244,2018-10-18,CCK,G12,0,0,0,0,22,9
2245,2018-10-18,CCK,G13,0,2,0,11,22,27
2246,2018-10-18,CCK,G14,0,3,0,13,20,17
2247,2018-10-18,CCK,G15,0,2,0,5,12,15
2248,2018-10-18,CCK,G16,1,8,0,29,12,14
2249,2018-10-18,CCK,G17,0,186,1,8,26,18
2250,2018-10-18,CLE,G01,0,1,0,9,8,7
2251,2018-10-18,CLE,G02,0,0,0,6,50,32
2252,2018-10-18,CLE,G03,1,48,0,10,62,26
2253,2018-10-18,CLE,G04,0,0,0,9,43,24
2254,2018-10-18,CLE,G05,0,0,0,10,16,25
2255,2018-10-18,CLE,G06,0,0,0,0,0,0
2256,2018-10-18,CLE,G07,1,40,1,48,42,45
2257,2018-10-18,CLE,G08,0,0,0,5,21,62
2258,2018-10-18,CLE,G09,0,8,0,11,34,29
2259,2018-10-18,CLE,G10,0,0,0,6,23,36
2260,2018-10-18,CLE,G11,0,1,1,7,27,22
2261,2018-10-18,CLE,G12,0,2,0,3,11,7
2262,2018-10-18,CLE,G13,0,3,0,19,3,6
2263,2018-10-18,CLE,G14,0,1,0,1,2,2
2264,2018-10-18,CLE,G15,0,2,0,2,3,3
2265,2018-10-18,CLE,G16,0,2,0,5,8,5
2266,2018-10-18,CLE,G17,0,1,0,2,5,1
2267,2018-10-18,CLE,G18,0,2,0,1,2,1
2268,2018-10-18,CLE,G19,0,1,0,3,2,2
2269,2018-10-18,CLE,G20,0,1,0,4,5,9
2270,2018-10-18,CLE,G21,0,0,0,5,3,7
2271,2018-10-18,CLE,G22,0,0,0,0,14,10
2272,2018-10-18,CNG,G01,0,0,0,6,22,5
2273,2018-10-18,CNG,G02,0,0,0,6,18,11
2274,2018-10-18,CNG,G03,0,2,0,5,24,11
2275,2018-10-18,CNG,G04,0,1,0,5,20,4
2276,2018-10-18,CNG,G05,0,0,0,0,0,0
2277,2018-10-18,CNG,G06,0,4,0,2,23,2
2278,2018-10-18,CNG,G07,0,1,0,3,21,8
2279,2018-10-18,CNG,G08,1,3,1,4,27,18
2280,2018-10-18,COM,G01,0,2,0,4,4,2
2281,2018-10-18,COM,G02,0,1,0,7,3,6
2282,2018-10-18,COM,G03,1,0,0,6,26,8
2283,2018-10-18,COM,G04,0,42,1,4,30,11
2284,2018-10-18,COM,G05,0,0,0,0,0,0
2285,2018-10-18,COM,G06,0,0,0,4,23,16
2286,2018-10-18,COM,G07,0,0,0,8,25,11
2287,2018-10-18,COM,G08,0,0,0,16,15,39
2288,2018-10-18,COM,G09,0,4,1,0,21,11
2289,2018-10-18,COM,G10,0,0,0,1,2,3
2290,2018-10-18,COM,G11,0,2,0,2,3,2
2291,2018-10-18,COM,G12,0,1,0,1,10,3
2292,2018-10-18,COM,G13,0,1,0,2,2,2
2293,2018-10-18,COM,G14,0,9,0,6,5,2
2294,2018-10-18,COM,G15,0,4,0,4,9,8
2295,2018-10-18,CTH,G01,0,1,1,11,5,17
2296,2018-10-18,CTH,G02,0,11,1,6,13,11
2297,2018-10-18,CTH,G03,0,3,1,9,5,9
2298,2018-10-18,CTH,G04,1,0,0,0,17,16
2299,2018-10-18,CTH,G05,0,10,1,5,25,11
2300,2018-10-18,CTH,G06,0,0,0,3,30,8
2301,2018-10-18,CTH,G07,0,4,0,2,4,7
2302,2018-10-18,CTH,G08,0,1,0,8,5,7
2303,2018-10-18,CTH,G09,0,1,0,1,6,8
2304,2018-10-18,CTH,G10,0,2,0,3,11,10
2305,2018-10-18,CTH,G11,0,1,0,5,11,14
2306,2018-10-18,CTH,G12,0,0,0,6,11,26
2307,2018-10-18,CTH,G13,0,2,0,6,8,5
2308,2018-10-18,CTH,G14,0,0,0,6,9,7
2309,2018-10-18,CTH,G15,0,0,0,0,12,10
2310,2018-10-18,CTH,G16,0,0,0,3,13,10
2311,2018-10-18,CTH,G17,0,0,0,4,12,10
2312,2018-10-18,CTH,G18,0,3,0,15,23,11
2313,2018-10-18,CTH,G19,0,0,0,0,0,0
2314,2018-10-18,CTH,G20,0,1,0,4,13,11
2315,2018-10-18,CTH,G21,0,1,0,4,6,9
2316,2018-10-18,CTH,G22,0,0,0,8,28,23
2317,2018-10-18,CTH,G23,0,1,1,7,12,14
2318,2018-10-18,CTH,G24,0,0,0,6,11,17
2319,2018-10-18,CTH,G25,0,0,0,6,5,7
2320,2018-10-18,DBG,G01,0,0,0,14,19,9
2321,2018-10-18,DBG,G02,0,29,0,6,3,3
2322,2018-10-18,DBG,G03,0,2,0,2,15,14
2323,2018-10-18,DBG,G04,0,3,0,1,7,3
2324,2018-10-18,DBG,G05,0,2,0,4,14,5
2325,2018-10-18,DBG,G06,0,3,0,3,1,0
2326,2018-10-18,DBG,G07,0,0,0,0,0,0
2327,2018-10-18,DBG,G08,0,2,0,3,8,4
2328,2018-10-18,DBG,G09,0,0,0,3,6,1
2329,2018-10-18,DBG,G10,0,0,0,8,21,8
2330,2018-10-18,DBG,G11,0,3,0,8,15,2
2331,2018-10-18,DBG,G12,0,3,0,6,5,6
2332,2018-10-18,DBG,G13,0,1,0,7,23,7
2333,2018-10-18,EUN,G01,0,11,1,7,37,21
2334,2018-10-18,EUN,G02,0,3,0,3,7,8
2335,2018-10-18,EUN,G03,0,2,0,3,12,8
2336,2018-10-18,EUN,G04,0,2,0,8,8,6
2337,2018-10-18,EUN,G05,0,78,1,7,12,3
2338,2018-10-18,EUN,G06,0,0,0,0,0,0
2339,2018-10-18,EUN,G07,1,4,0,9,33,11
2340,2018-10-18,EUN,G08,0,0,0,14,23,6
2341,2018-10-18,EUN,G09,0,2,0,7,30,3
2342,2018-10-18,EUN,G10,2,0,0,8,21,17
2343,2018-10-18,JUR,G01,0,6,1,18,32,18
2344,2018-10-18,JUR,G02,0,0,0,8,15,31
2345,2018-10-18,JUR,G03,0,1,0,7,58,30
2346,2018-10-18,JUR,G04,0,0,0,10,72,39
2347,2018-10-18,JUR,G05,0,0,0,17,12,2
2348,2018-10-18,JUR,G06,0,0,0,0,0,0
2349,2018-10-18,JUR,G07,0,9,1,33,49,22
2350,2018-10-18,JUR,G08,0,0,0,14,37,30
2351,2018-10-18,JUR,G09,0,0,0,18,35,22
2352,2018-10-18,JUR,G10,0,0,0,21,65,32
2353,2018-10-18,JUR,G11,0,5,0,22,20,55
2354,2018-10-18,JUR,G12,0,0,0,20,27,55
2355,2018-10-18,JUR,G13,1,11,1,20,49,35
2356,2018-10-18,JUR,G14,0,1,0,18,14,59
2357,2018-10-18,JUR,G15,0,0,0,1,23,29
2358,2018-10-18,JUR,G16,0,4,0,7,28,13
2359,2018-10-18,JUR,G17,0,0,0,2,18,17
2360,2018-10-18,JUR,G18,0,0,0,0,0,0
2361,2018-10-18,JUR,G19,0,0,0,1,4,2
2362,2018-10-18,JUR,G20,0,1,0,10,44,14
2363,2018-10-18,JUR,G21,0,29,1,6,31,18
2364,2018-10-18,JUR,G22,0,0,0,8,8,19
2365,2018-10-18,JUR,G23,0,22,1,4,34,15
2366,2018-10-18,JUR,G24,0,0,0,9,27,30
2367,2018-10-18,KAL,G01,0,0,0,2,8,7
2368,2018-10-18,KAL,G02,0,1,0,6,28,8
2369,2018-10-18,KAL,G03,0,0,0,2,12,7
2370,2018-10-18,KAL,G04,0,0,0,12,10,12
2371,2018-10-18,KAL,G05,0,0,0,0,0,0
2372,2018-10-18,KAL,G06,0,1,0,3,17,2
2373,2018-10-18,KAL,G07,0,2,0,3,12,9
2374,2018-10-18,KAL,G08,0,1,0,3,14,10
2375,2018-10-18,KAL,G09,0,0,0,8,14,7
2376,2018-10-18,KAL,G10,0,1,0,3,18,9
2377,2018-10-18,KEM,G01,0,0,0,8,22,8
2378,2018-10-18,KEM,G02,0,1,0,4,10,11
2379,2018-10-18,KEM,G03,0,0,0,7,5,9
2380,2018-10-18,KEM,G04,0,0,0,0,0,0
2381,2018-10-18,KEM,G05,0,20,0,13,18,6
2382,2018-10-18,KEM,G06,0,0,0,7,23,16
2383,2018-10-18,KEM,G07,0,41,1,4,11,16
2384,2018-10-18,KEM,G08,0,1,0,4,21,17
2385,2018-10-18,KRJ,G01,0,0,0,0,0,0
2386,2018-10-18,KRJ,G02,0,42,1,1,2,3
2387,2018-10-18,KRJ,G03,0,2,0,0,1,1
2388,2018-10-18,KRJ,G04,0,72,0,2,2,1
2389,2018-10-18,KRJ,G05,0,3,0,2,5,3
2390,2018-10-18,KRJ,G06,0,0,0,7,4,5
2391,2018-10-18,KRJ,G07,0,0,0,1,8,4
2392,2018-10-18,KRJ,G08,0,0,0,1,11,4
2393,2018-10-18,KRJ,G09,0,0,0,3,7,11
2394,2018-10-18,KRJ,G10,0,17,0,1,23,8
2395,2018-10-18,KRJ,G11,0,0,0,23,12,9
2396,2018-10-18,KRJ,G12,0,0,0,2,4,15
2397,2018-10-18,KRJ,G13,0,4,0,2,3,1
2398,2018-10-18,KRJ,G14,0,3,0,4,10,5
2399,2018-10-18,KRJ,G15,0,1,0,7,11,13
2400,2018-10-18,KRJ,G16,0,0,0,6,7,11
2401,2018-10-18,KRJ,G17,0,0,0,18,16,30
2402,2018-10-18,KRJ,G18,0,0,0,0,0,0
2403,2018-10-18,KRJ,G19,0,0,0,0,0,0
2404,2018-10-18,KTB,G01,0,0,0,7,22,33
2405,2018-10-18,KTB,G02,0,0,0,3,29,23
2406,2018-10-18,KTB,G03,0,1,0,1,294,1
2407,2018-10-18,KTB,G04,0,3,0,20,47,35
2408,2018-10-18,KTB,G05,0,2,0,9,42,21
2409,2018-10-18,KTB,G06,0,0,0,0,0,0
2410,2018-10-18,KTB,G07,0,0,0,17,16,27
2411,2018-10-18,KTB,G08,0,0,0,9,22,40
2412,2018-10-18,KTB,G09,0,2,1,8,19,25
2413,2018-10-18,LKS,G01,0,0,0,8,55,19
2414,2018-10-18,LKS,G02,0,1,0,3,38,13
2415,2018-10-18,LKS,G03,0,0,0,12,21,22
2416,2018-10-18,LKS,G04,0,0,0,8,24,13
2417,2018-10-18,LKS,G05,0,9,0,13,64,16
2418,2018-10-18,LKS,G06,0,0,0,0,0,0
2419,2018-10-18,LKS,G07,3,2,0,23,69,49
2420,2018-10-18,LKS,G08,0,2,0,10,68,25
2421,2018-10-18,LKS,G09,1,0,0,9,64,32
2422,2018-10-18,LKS,G10,0,1,0,9,90,38
2423,2018-10-18,LVR,G01,0,1,0,8,59,39
2424,2018-10-18,LVR,G02,0,0,0,9,36,30
2425,2018-10-18,LVR,G03,1,0,0,7,33,26
