Datetime,Date,Time,Station,Gate
2018-10-18 17:58:36,2018-10-18,17:58:36,YWT,G03
2018-10-18 17:58:43,2018-10-18,17:58:43,YWT,G02
2018-10-18 17:58:50,2018-10-18,17:58:50,ALJ,G02
2018-10-18 17:58:52,2018-10-18,17:58:52,YIS,G12
2018-10-18 17:58:56,2018-10-18,17:58:56,YIS,G12
2018-10-18 17:59:07,2018-10-18,17:59:07,ORC,G28
2018-10-18 17:59:10,2018-10-18,17:59:10,JUR,G08
2018-10-18 17:59:13,2018-10-18,17:59:13,TAP,G06
2018-10-18 17:59:19,2018-10-18,17:59:19,YIS,G03
2018-10-18 17:59:23,2018-10-18,17:59:23,TIB,G07
2018-10-18 17:59:28,2018-10-18,17:59:28,BNL,G09
2018-10-18 17:59:31,2018-10-18,17:59:31,RFP,G05
2018-10-18 17:59:34,2018-10-18,17:59:34,BNV,G02
2018-10-18 17:59:36,2018-10-18,17:59:36,KTB,G09
2018-10-18 17:59:45,2018-10-18,17:59:45,RFP,G29
2018-10-18 17:59:46,2018-10-18,17:59:46,TNM,G09
2018-10-18 17:59:48,2018-10-18,17:59:48,AMK,G14
2018-10-18 17:59:50,2018-10-18,17:59:50,RFP,G08
2018-10-18 17:59:53,2018-10-18,17:59:53,JUR,G15
2018-10-18 17:59:56,2018-10-18,17:59:56,JUR,G15
2018-10-18 17:59:59,2018-10-18,17:59:59,TPG,G14
2018-10-18 18:00:00,2018-10-18,18:00:00,AMK,G12
2018-10-18 18:00:04,2018-10-18,18:00:04,ORC,G28
2018-10-18 18:00:07,2018-10-18,18:00:07,BFT,G05
2018-10-18 18:00:09,2018-10-18,18:00:09,BNL,G14
2018-10-18 18:00:12,2018-10-18,18:00:12,YCK,G07
2018-10-18 18:00:12,2018-10-18,18:00:12,RFP,G26
2018-10-18 18:00:34,2018-10-18,18:00:34,TIB,G08
2018-10-18 18:00:35,2018-10-18,18:00:35,MRB,G01
2018-10-18 18:00:40,2018-10-18,18:00:40,TAP,G10
2018-10-18 18:00:44,2018-10-18,18:00:44,JUR,G15
2018-10-18 18:00:51,2018-10-18,18:00:51,QUE,G04
2018-10-18 18:01:12,2018-10-18,18:01:12,BNL,G13
2018-10-18 18:01:17,2018-10-18,18:01:17,BBT,G02
2018-10-18 18:01:21,2018-10-18,18:01:21,YCK,G10
2018-10-18 18:01:21,2018-10-18,18:01:21,MSL,G08
2018-10-18 18:01:29,2018-10-18,18:01:29,YCK,G01
2018-10-18 18:01:30,2018-10-18,18:01:30,JUR,G24
2018-10-18 18:01:36,2018-10-18,18:01:36,TAM,G09
2018-10-18 18:01:37,2018-10-18,18:01:37,TAP,G12
2018-10-18 18:01:44,2018-10-18,18:01:44,BBT,G09
2018-10-18 18:01:45,2018-10-18,18:01:45,YWT,G08
2018-10-18 18:01:45,2018-10-18,18:01:45,CTH,G22
2018-10-18 18:01:46,2018-10-18,18:01:46,LKS,G08
2018-10-18 18:01:47,2018-10-18,18:01:47,CLE,G08
2018-10-18 18:01:56,2018-10-18,18:01:56,SBW,G02
2018-10-18 18:01:56,2018-10-18,18:01:56,DBG,G10
2018-10-18 18:01:57,2018-10-18,18:01:57,LKS,G09
2018-10-18 18:02:10,2018-10-18,18:02:10,BNV,G02
2018-10-18 18:02:10,2018-10-18,18:02:10,BNL,G21
2018-10-18 18:02:10,2018-10-18,18:02:10,JUR,G02
2018-10-18 18:02:11,2018-10-18,18:02:11,WDL,G04
2018-10-18 18:02:12,2018-10-18,18:02:12,COM,G09
2018-10-18 18:02:14,2018-10-18,18:02:14,TPG,G19
2018-10-18 18:02:14,2018-10-18,18:02:14,SIM,G08
2018-10-18 18:02:16,2018-10-18,18:02:16,BNV,G02
2018-10-18 18:02:18,2018-10-18,18:02:18,BDK,G03
2018-10-18 18:02:20,2018-10-18,18:02:20,BNV,G03
2018-10-18 18:02:22,2018-10-18,18:02:22,BNL,G14
2018-10-18 18:02:24,2018-10-18,18:02:24,LKS,G10
2018-10-18 18:02:25,2018-10-18,18:02:25,ALJ,G07
2018-10-18 18:02:27,2018-10-18,18:02:27,TPG,G22
2018-10-18 18:02:29,2018-10-18,18:02:29,KTB,G09
2018-10-18 18:02:34,2018-10-18,18:02:34,CLE,G22
2018-10-18 18:02:38,2018-10-18,18:02:38,ORC,G03
2018-10-18 18:02:39,2018-10-18,18:02:39,RDH,G09
2018-10-18 18:02:40,2018-10-18,18:02:40,RDH,G01
2018-10-18 18:02:48,2018-10-18,18:02:48,YIS,G02
2018-10-18 18:02:59,2018-10-18,18:02:59,SOM,G12
2018-10-18 18:03:00,2018-10-18,18:03:00,OTP,G14
2018-10-18 18:03:04,2018-10-18,18:03:04,ADM,G08
2018-10-18 18:03:10,2018-10-18,18:03:10,PYL,G05
2018-10-18 18:03:10,2018-10-18,18:03:10,RFP,G28
2018-10-18 18:03:14,2018-10-18,18:03:14,SOM,G12
2018-10-18 18:03:20,2018-10-18,18:03:20,YWT,G02
2018-10-18 18:03:21,2018-10-18,18:03:21,BDK,G04
2018-10-18 18:03:23,2018-10-18,18:03:23,BGS,G13
2018-10-18 18:03:26,2018-10-18,18:03:26,TIB,G07
2018-10-18 18:03:28,2018-10-18,18:03:28,YCK,G08
2018-10-18 18:03:28,2018-10-18,18:03:28,SBW,G03
2018-10-18 18:03:30,2018-10-18,18:03:30,YWT,G08
2018-10-18 18:03:33,2018-10-18,18:03:33,SOM,G03
2018-10-18 18:03:37,2018-10-18,18:03:37,YIS,G05
2018-10-18 18:03:42,2018-10-18,18:03:42,YIS,G05
2018-10-18 18:03:43,2018-10-18,18:03:43,QUE,G06
2018-10-18 18:03:50,2018-10-18,18:03:50,RFP,G28
2018-10-18 18:03:58,2018-10-18,18:03:58,SOM,G13
2018-10-18 18:03:59,2018-10-18,18:03:59,BNV,G07
2018-10-18 18:04:05,2018-10-18,18:04:05,RFP,G26
2018-10-18 18:04:12,2018-10-18,18:04:12,KEM,G07
2018-10-18 18:04:12,2018-10-18,18:04:12,BDK,G03
2018-10-18 18:04:15,2018-10-18,18:04:15,CNG,G03
2018-10-18 18:04:21,2018-10-18,18:04:21,CLE,G03
2018-10-18 18:04:23,2018-10-18,18:04:23,PYL,G02
2018-10-18 18:04:23,2018-10-18,18:04:23,YCK,G09
2018-10-18 18:04:28,2018-10-18,18:04:28,ORC,G28
2018-10-18 18:04:38,2018-10-18,18:04:38,LVR,G05
2018-10-18 18:04:42,2018-10-18,18:04:42,BGS,G01
2018-10-18 18:04:48,2018-10-18,18:04:48,YIS,G03
2018-10-18 18:04:49,2018-10-18,18:04:49,YIS,G01
2018-10-18 18:04:49,2018-10-18,18:04:49,YIS,G03
2018-10-18 18:04:49,2018-10-18,18:04:49,PSR,G02
2018-10-18 18:04:51,2018-10-18,18:04:51,TAM,G13
2018-10-18 18:04:55,2018-10-18,18:04:55,YIS,G03
2018-10-18 18:04:56,2018-10-18,18:04:56,BFT,G05
2018-10-18 18:04:57,2018-10-18,18:04:57,SOM,G03
2018-10-18 18:05:00,2018-10-18,18:05:00,BFT,G01
2018-10-18 18:05:01,2018-10-18,18:05:01,WDL,G12
2018-10-18 18:05:01,2018-10-18,18:05:01,JUR,G15
2018-10-18 18:05:06,2018-10-18,18:05:06,BBT,G01
2018-10-18 18:05:07,2018-10-18,18:05:07,BFT,G06
2018-10-18 18:05:11,2018-10-18,18:05:11,RFP,G06
2018-10-18 18:05:20,2018-10-18,18:05:20,RFP,G09
2018-10-18 18:05:24,2018-10-18,18:05:24,PYL,G08
2018-10-18 18:05:25,2018-10-18,18:05:25,AMK,G04
2018-10-18 18:05:25,2018-10-18,18:05:25,PSR,G05
2018-10-18 18:05:26,2018-10-18,18:05:26,PSR,G05
2018-10-18 18:05:28,2018-10-18,18:05:28,TAP,G11
2018-10-18 18:05:35,2018-10-18,18:05:35,YCK,G08
2018-10-18 18:05:40,2018-10-18,18:05:40,BNL,G12
2018-10-18 18:05:41,2018-10-18,18:05:41,BNL,G09
2018-10-18 18:05:42,2018-10-18,18:05:42,TAM,G08
2018-10-18 18:05:43,2018-10-18,18:05:43,AMK,G15
2018-10-18 18:05:44,2018-10-18,18:05:44,ORC,G28
2018-10-18 18:05:49,2018-10-18,18:05:49,BNL,G15
2018-10-18 18:05:53,2018-10-18,18:05:53,BNV,G02
2018-10-18 18:05:56,2018-10-18,18:05:56,QUE,G06
2018-10-18 18:05:56,2018-10-18,18:05:56,JUR,G21
2018-10-18 18:05:58,2018-10-18,18:05:58,RFP,G29
2018-10-18 18:06:00,2018-10-18,18:06:00,ADM,G04
2018-10-18 18:06:00,2018-10-18,18:06:00,LKS,G10
2018-10-18 18:06:07,2018-10-18,18:06:07,JUR,G14
2018-10-18 18:06:11,2018-10-18,18:06:11,LKS,G08
2018-10-18 18:06:11,2018-10-18,18:06:11,RDH,G04
2018-10-18 18:06:13,2018-10-18,18:06:13,MSL,G07
2018-10-18 18:06:14,2018-10-18,18:06:14,RDH,G09
2018-10-18 18:06:24,2018-10-18,18:06:24,SOM,G13
2018-10-18 18:06:31,2018-10-18,18:06:31,RFP,G28
2018-10-18 18:06:36,2018-10-18,18:06:36,KEM,G03
2018-10-18 18:06:37,2018-10-18,18:06:37,SBW,G04
2018-10-18 18:06:42,2018-10-18,18:06:42,ADM,G12
2018-10-18 18:06:47,2018-10-18,18:06:47,BGS,G13
2018-10-18 18:06:50,2018-10-18,18:06:50,YIS,G11
2018-10-18 18:06:54,2018-10-18,18:06:54,YIS,G05
2018-10-18 18:06:57,2018-10-18,18:06:57,ORC,G13
2018-10-18 18:06:58,2018-10-18,18:06:58,SBW,G08
2018-10-18 18:07:01,2018-10-18,18:07:01,SBW,G08
2018-10-18 18:07:11,2018-10-18,18:07:11,BNL,G13
2018-10-18 18:07:12,2018-10-18,18:07:12,BDK,G03
2018-10-18 18:07:12,2018-10-18,18:07:12,EUN,G01
2018-10-18 18:07:13,2018-10-18,18:07:13,CCK,G15
2018-10-18 18:07:19,2018-10-18,18:07:19,CCK,G08
2018-10-18 18:07:20,2018-10-18,18:07:20,SOM,G14
2018-10-18 18:07:21,2018-10-18,18:07:21,BHC,G11
2018-10-18 18:07:31,2018-10-18,18:07:31,BGB,G01
2018-10-18 18:07:35,2018-10-18,18:07:35,JUR,G01
2018-10-18 18:07:40,2018-10-18,18:07:40,NOV,G02
2018-10-18 18:07:43,2018-10-18,18:07:43,CTH,G03
2018-10-18 18:07:46,2018-10-18,18:07:46,BFT,G06
2018-10-18 18:07:51,2018-10-18,18:07:51,QUE,G04
2018-10-18 18:07:54,2018-10-18,18:07:54,BGB,G06
2018-10-18 18:08:00,2018-10-18,18:08:00,CLE,G08
2018-10-18 18:08:06,2018-10-18,18:08:06,BGS,G10
2018-10-18 18:08:06,2018-10-18,18:08:06,TAP,G09
2018-10-18 18:08:13,2018-10-18,18:08:13,SOM,G08
2018-10-18 18:08:13,2018-10-18,18:08:13,TPG,G15
2018-10-18 18:08:13,2018-10-18,18:08:13,BFT,G06
2018-10-18 18:08:15,2018-10-18,18:08:15,ALJ,G06
2018-10-18 18:08:16,2018-10-18,18:08:16,PYL,G05
2018-10-18 18:08:16,2018-10-18,18:08:16,PYL,G04
2018-10-18 18:08:17,2018-10-18,18:08:17,BSH,G10
2018-10-18 18:08:20,2018-10-18,18:08:20,BNL,G13
2018-10-18 18:08:22,2018-10-18,18:08:22,PYL,G04
2018-10-18 18:08:27,2018-10-18,18:08:27,PSR,G05
2018-10-18 18:08:30,2018-10-18,18:08:30,CLE,G08
2018-10-18 18:08:33,2018-10-18,18:08:33,CNG,G03
2018-10-18 18:08:35,2018-10-18,18:08:35,BSH,G04
2018-10-18 18:08:36,2018-10-18,18:08:36,MSL,G08
2018-10-18 18:08:39,2018-10-18,18:08:39,JUR,G15
2018-10-18 18:08:44,2018-10-18,18:08:44,JUR,G15
2018-10-18 18:08:46,2018-10-18,18:08:46,TAM,G09
2018-10-18 18:08:47,2018-10-18,18:08:47,CCK,G11
2018-10-18 18:08:50,2018-10-18,18:08:50,ADM,G06
2018-10-18 18:08:50,2018-10-18,18:08:50,LVR,G01
2018-10-18 18:08:53,2018-10-18,18:08:53,TAM,G04
2018-10-18 18:08:55,2018-10-18,18:08:55,LKS,G02
2018-10-18 18:08:57,2018-10-18,18:08:57,RFP,G08
2018-10-18 18:09:07,2018-10-18,18:09:07,RDH,G09
2018-10-18 18:09:08,2018-10-18,18:09:08,NEW,G02
2018-10-18 18:09:09,2018-10-18,18:09:09,TAM,G02
2018-10-18 18:09:10,2018-10-18,18:09:10,RFP,G08
2018-10-18 18:09:11,2018-10-18,18:09:11,CTH,G15
2018-10-18 18:09:13,2018-10-18,18:09:13,PSR,G01
2018-10-18 18:09:14,2018-10-18,18:09:14,BFT,G08
2018-10-18 18:09:16,2018-10-18,18:09:16,BFT,G05
2018-10-18 18:09:16,2018-10-18,18:09:16,RFP,G26
2018-10-18 18:09:17,2018-10-18,18:09:17,BGS,G02
2018-10-18 18:09:26,2018-10-18,18:09:26,AMK,G10
2018-10-18 18:09:39,2018-10-18,18:09:39,TIB,G08
2018-10-18 18:09:40,2018-10-18,18:09:40,WDL,G05
2018-10-18 18:09:42,2018-10-18,18:09:42,DBG,G03
2018-10-18 18:09:46,2018-10-18,18:09:46,JUR,G15
2018-10-18 18:09:47,2018-10-18,18:09:47,YWT,G06
2018-10-18 18:09:47,2018-10-18,18:09:47,ADM,G09
2018-10-18 18:09:56,2018-10-18,18:09:56,PSR,G09
2018-10-18 18:09:58,2018-10-18,18:09:58,TNM,G09
2018-10-18 18:10:00,2018-10-18,18:10:00,YWT,G08
2018-10-18 18:10:01,2018-10-18,18:10:01,MSL,G08
2018-10-18 18:10:05,2018-10-18,18:10:05,BBT,G05
2018-10-18 18:10:07,2018-10-18,18:10:07,BGS,G05
2018-10-18 18:10:15,2018-10-18,18:10:15,PSR,G02
2018-10-18 18:10:16,2018-10-18,18:10:16,RFP,G08
2018-10-18 18:10:21,2018-10-18,18:10:21,EUN,G07
2018-10-18 18:10:22,2018-10-18,18:10:22,LKS,G05
2018-10-18 18:10:24,2018-10-18,18:10:24,TAP,G03
2018-10-18 18:10:27,2018-10-18,18:10:27,JUR,G11
2018-10-18 18:10:39,2018-10-18,18:10:39,YIS,G12
2018-10-18 18:10:40,2018-10-18,18:10:40,BFT,G01
2018-10-18 18:10:43,2018-10-18,18:10:43,SOM,G11
2018-10-18 18:10:44,2018-10-18,18:10:44,CLE,G09
2018-10-18 18:10:46,2018-10-18,18:10:46,RFP,G29
2018-10-18 18:10:48,2018-10-18,18:10:48,CLE,G09
2018-10-18 18:10:48,2018-10-18,18:10:48,ORC,G04
2018-10-18 18:10:56,2018-10-18,18:10:56,JUR,G03
2018-10-18 18:10:56,2018-10-18,18:10:56,CNG,G06
2018-10-18 18:10:59,2018-10-18,18:10:59,LKS,G03
2018-10-18 18:11:01,2018-10-18,18:11:01,BDL,G06
2018-10-18 18:11:03,2018-10-18,18:11:03,MSL,G03
2018-10-18 18:11:05,2018-10-18,18:11:05,SOM,G11
2018-10-18 18:11:06,2018-10-18,18:11:06,RFP,G26
2018-10-18 18:11:09,2018-10-18,18:11:09,ADM,G06
2018-10-18 18:11:13,2018-10-18,18:11:13,KRJ,G16
2018-10-18 18:11:14,2018-10-18,18:11:14,YCK,G07
2018-10-18 18:11:17,2018-10-18,18:11:17,BNL,G09
2018-10-18 18:11:18,2018-10-18,18:11:18,RFP,G06
2018-10-18 18:11:24,2018-10-18,18:11:24,JUR,G14
2018-10-18 18:11:27,2018-10-18,18:11:27,BGS,G02
2018-10-18 18:11:29,2018-10-18,18:11:29,QUE,G04
2018-10-18 18:11:29,2018-10-18,18:11:29,MRB,G03
2018-10-18 18:11:32,2018-10-18,18:11:32,RFP,G31
2018-10-18 18:11:33,2018-10-18,18:11:33,RFP,G08
2018-10-18 18:11:44,2018-10-18,18:11:44,WDL,G05
2018-10-18 18:11:45,2018-10-18,18:11:45,LKS,G04
2018-10-18 18:11:50,2018-10-18,18:11:50,KAL,G02
2018-10-18 18:11:50,2018-10-18,18:11:50,YIS,G07
2018-10-18 18:11:53,2018-10-18,18:11:53,ORC,G26
2018-10-18 18:11:54,2018-10-18,18:11:54,YIS,G08
2018-10-18 18:12:04,2018-10-18,18:12:04,RDH,G09
2018-10-18 18:12:06,2018-10-18,18:12:06,RFP,G10
2018-10-18 18:12:09,2018-10-18,18:12:09,TAM,G11
2018-10-18 18:12:10,2018-10-18,18:12:10,CCK,G10
2018-10-18 18:12:11,2018-10-18,18:12:11,CTH,G24
2018-10-18 18:12:18,2018-10-18,18:12:18,PYL,G02
2018-10-18 18:12:19,2018-10-18,18:12:19,PYL,G07
2018-10-18 18:12:22,2018-10-18,18:12:22,EUN,G07
2018-10-18 18:12:30,2018-10-18,18:12:30,RFP,G29
2018-10-18 18:12:33,2018-10-18,18:12:33,SOM,G11
2018-10-18 18:12:35,2018-10-18,18:12:35,TAP,G02
2018-10-18 18:12:36,2018-10-18,18:12:36,KTB,G02
2018-10-18 18:12:38,2018-10-18,18:12:38,ADM,G12
2018-10-18 18:12:39,2018-10-18,18:12:39,CTH,G01
2018-10-18 18:12:40,2018-10-18,18:12:40,JUR,G11
2018-10-18 18:12:44,2018-10-18,18:12:44,TNM,G06
2018-10-18 18:12:48,2018-10-18,18:12:48,LKS,G01
2018-10-18 18:12:56,2018-10-18,18:12:56,TAP,G05
2018-10-18 18:12:56,2018-10-18,18:12:56,TPG,G06
2018-10-18 18:12:57,2018-10-18,18:12:57,BGS,G06
2018-10-18 18:13:00,2018-10-18,18:13:00,CLE,G08
2018-10-18 18:13:01,2018-10-18,18:13:01,AMK,G10
2018-10-18 18:13:01,2018-10-18,18:13:01,TAM,G08
2018-10-18 18:13:02,2018-10-18,18:13:02,WDL,G12
2018-10-18 18:13:05,2018-10-18,18:13:05,EUN,G04
2018-10-18 18:13:07,2018-10-18,18:13:07,AMK,G15
2018-10-18 18:13:08,2018-10-18,18:13:08,TPG,G12
2018-10-18 18:13:09,2018-10-18,18:13:09,COM,G08
2018-10-18 18:13:11,2018-10-18,18:13:11,ORC,G01
2018-10-18 18:13:13,2018-10-18,18:13:13,SOM,G15
2018-10-18 18:13:14,2018-10-18,18:13:14,RFP,G08
2018-10-18 18:13:17,2018-10-18,18:13:17,BGS,G11
2018-10-18 18:13:19,2018-10-18,18:13:19,CNG,G08
2018-10-18 18:13:19,2018-10-18,18:13:19,TPG,G02
2018-10-18 18:13:21,2018-10-18,18:13:21,RFP,G07
2018-10-18 18:13:27,2018-10-18,18:13:27,CNG,G03
2018-10-18 18:13:28,2018-10-18,18:13:28,RDH,G09
2018-10-18 18:13:31,2018-10-18,18:13:31,CTH,G17
2018-10-18 18:13:34,2018-10-18,18:13:34,AMK,G13
2018-10-18 18:13:41,2018-10-18,18:13:41,BDL,G08
2018-10-18 18:13:43,2018-10-18,18:13:43,CLE,G09
2018-10-18 18:13:43,2018-10-18,18:13:43,TNM,G08
2018-10-18 18:13:44,2018-10-18,18:13:44,CLE,G11
2018-10-18 18:13:45,2018-10-18,18:13:45,PYL,G05
2018-10-18 18:13:48,2018-10-18,18:13:48,YIS,G10
2018-10-18 18:13:50,2018-10-18,18:13:50,WDL,G05
2018-10-18 18:13:50,2018-10-18,18:13:50,AMK,G11
2018-10-18 18:13:51,2018-10-18,18:13:51,ADM,G06
2018-10-18 18:13:55,2018-10-18,18:13:55,CTH,G24
2018-10-18 18:13:56,2018-10-18,18:13:56,RFP,G28
2018-10-18 18:13:56,2018-10-18,18:13:56,AMK,G07
2018-10-18 18:13:57,2018-10-18,18:13:57,ADM,G07
2018-10-18 18:13:58,2018-10-18,18:13:58,RFP,G06
2018-10-18 18:13:59,2018-10-18,18:13:59,BFT,G06
2018-10-18 18:13:59,2018-10-18,18:13:59,BNL,G16
2018-10-18 18:14:00,2018-10-18,18:14:00,PYL,G05
2018-10-18 18:14:00,2018-10-18,18:14:00,AMK,G12
2018-10-18 18:14:03,2018-10-18,18:14:03,AMK,G15
2018-10-18 18:14:03,2018-10-18,18:14:03,YIS,G13
2018-10-18 18:14:06,2018-10-18,18:14:06,YIS,G02
2018-10-18 18:14:10,2018-10-18,18:14:10,WDL,G06
2018-10-18 18:14:12,2018-10-18,18:14:12,WDL,G07
2018-10-18 18:14:12,2018-10-18,18:14:12,AMK,G03
2018-10-18 18:14:16,2018-10-18,18:14:16,KTB,G04
2018-10-18 18:14:16,2018-10-18,18:14:16,JUR,G11
2018-10-18 18:14:19,2018-10-18,18:14:19,YIS,G05
2018-10-18 18:14:20,2018-10-18,18:14:20,MSL,G03
2018-10-18 18:14:21,2018-10-18,18:14:21,WDL,G03
2018-10-18 18:14:23,2018-10-18,18:14:23,CTH,G12
2018-10-18 18:14:26,2018-10-18,18:14:26,WDL,G13
2018-10-18 18:14:29,2018-10-18,18:14:29,ADM,G07
2018-10-18 18:14:31,2018-10-18,18:14:31,CLE,G08
2018-10-18 18:14:34,2018-10-18,18:14:34,KTB,G09
2018-10-18 18:14:37,2018-10-18,18:14:37,CLE,G11
2018-10-18 18:14:43,2018-10-18,18:14:43,KAL,G07
2018-10-18 18:14:43,2018-10-18,18:14:43,WDL,G13
2018-10-18 18:14:54,2018-10-18,18:14:54,MSL,G08
2018-10-18 18:14:55,2018-10-18,18:14:55,ORC,G24
2018-10-18 18:14:57,2018-10-18,18:14:57,BSH,G06
2018-10-18 18:14:59,2018-10-18,18:14:59,DBG,G08
2018-10-18 18:15:00,2018-10-18,18:15:00,JUR,G11
2018-10-18 18:15:02,2018-10-18,18:15:02,RFP,G29
2018-10-18 18:15:03,2018-10-18,18:15:03,RFP,G28
2018-10-18 18:15:04,2018-10-18,18:15:04,PYL,G02
2018-10-18 18:15:04,2018-10-18,18:15:04,MSL,G06
2018-10-18 18:15:04,2018-10-18,18:15:04,BSH,G02
2018-10-18 18:15:06,2018-10-18,18:15:06,YWT,G04
2018-10-18 18:15:10,2018-10-18,18:15:10,TPG,G07
2018-10-18 18:15:10,2018-10-18,18:15:10,JUR,G11
2018-10-18 18:15:13,2018-10-18,18:15:13,SBW,G04
2018-10-18 18:15:13,2018-10-18,18:15:13,NOV,G08
2018-10-18 18:15:16,2018-10-18,18:15:16,LVR,G01
2018-10-18 18:15:20,2018-10-18,18:15:20,TPG,G07
2018-10-18 18:15:26,2018-10-18,18:15:26,LVR,G04
2018-10-18 18:15:32,2018-10-18,18:15:32,SBW,G08
2018-10-18 18:15:38,2018-10-18,18:15:38,BFT,G04
2018-10-18 18:15:39,2018-10-18,18:15:39,PYL,G05
2018-10-18 18:15:40,2018-10-18,18:15:40,TPG,G02
2018-10-18 18:15:41,2018-10-18,18:15:41,NOV,G06
2018-10-18 18:15:41,2018-10-18,18:15:41,RFP,G05
2018-10-18 18:15:44,2018-10-18,18:15:44,LKS,G08
2018-10-18 18:15:44,2018-10-18,18:15:44,LKS,G09
2018-10-18 18:15:51,2018-10-18,18:15:51,WDL,G06
2018-10-18 18:15:52,2018-10-18,18:15:52,BDL,G06
2018-10-18 18:15:54,2018-10-18,18:15:54,MSL,G07
2018-10-18 18:15:56,2018-10-18,18:15:56,AMK,G11
2018-10-18 18:16:02,2018-10-18,18:16:02,RFP,G29
2018-10-18 18:16:04,2018-10-18,18:16:04,JUR,G11
2018-10-18 18:16:05,2018-10-18,18:16:05,TNM,G02
2018-10-18 18:16:06,2018-10-18,18:16:06,CLE,G04
2018-10-18 18:16:14,2018-10-18,18:16:14,RFP,G28
2018-10-18 18:16:15,2018-10-18,18:16:15,RFP,G10
2018-10-18 18:16:15,2018-10-18,18:16:15,TIB,G10
2018-10-18 18:16:17,2018-10-18,18:16:17,BGB,G04
2018-10-18 18:16:18,2018-10-18,18:16:18,CTH,G21
2018-10-18 18:16:24,2018-10-18,18:16:24,CNG,G03
2018-10-18 18:16:26,2018-10-18,18:16:26,BFT,G06
2018-10-18 18:16:26,2018-10-18,18:16:26,SOM,G15
2018-10-18 18:16:31,2018-10-18,18:16:31,RFP,G09
2018-10-18 18:16:36,2018-10-18,18:16:36,QUE,G11
2018-10-18 18:16:41,2018-10-18,18:16:41,YIS,G11
2018-10-18 18:16:43,2018-10-18,18:16:43,RFP,G29
2018-10-18 18:16:44,2018-10-18,18:16:44,RFP,G02
2018-10-18 18:16:49,2018-10-18,18:16:49,PYL,G06
2018-10-18 18:16:55,2018-10-18,18:16:55,LKS,G07
2018-10-18 18:16:55,2018-10-18,18:16:55,YWT,G08
2018-10-18 18:17:00,2018-10-18,18:17:00,JUR,G11
2018-10-18 18:17:13,2018-10-18,18:17:13,PSR,G02
2018-10-18 18:17:16,2018-10-18,18:17:16,YIS,G11
2018-10-18 18:17:18,2018-10-18,18:17:18,SBW,G02
2018-10-18 18:17:20,2018-10-18,18:17:20,TAM,G10
2018-10-18 18:17:22,2018-10-18,18:17:22,RFP,G29
2018-10-18 18:17:24,2018-10-18,18:17:24,RFP,G08
2018-10-18 18:17:25,2018-10-18,18:17:25,CTH,G24
2018-10-18 18:17:25,2018-10-18,18:17:25,YIS,G12
2018-10-18 18:17:25,2018-10-18,18:17:25,BFT,G06
2018-10-18 18:17:28,2018-10-18,18:17:28,RFP,G08
2018-10-18 18:17:30,2018-10-18,18:17:30,JUR,G10
2018-10-18 18:17:30,2018-10-18,18:17:30,CLE,G08
2018-10-18 18:17:32,2018-10-18,18:17:32,PYL,G04
2018-10-18 18:17:42,2018-10-18,18:17:42,NEW,G05
2018-10-18 18:17:45,2018-10-18,18:17:45,MSL,G08
2018-10-18 18:17:47,2018-10-18,18:17:47,RFP,G08
2018-10-18 18:17:48,2018-10-18,18:17:48,CCK,G04
2018-10-18 18:17:49,2018-10-18,18:17:49,ADM,G12
2018-10-18 18:17:56,2018-10-18,18:17:56,SOM,G15
2018-10-18 18:17:56,2018-10-18,18:17:56,RFP,G06
2018-10-18 18:17:57,2018-10-18,18:17:57,BGS,G12
2018-10-18 18:17:57,2018-10-18,18:17:57,SOM,G11
2018-10-18 18:17:58,2018-10-18,18:17:58,RFP,G02
2018-10-18 18:17:59,2018-10-18,18:17:59,SBW,G03
2018-10-18 18:18:00,2018-10-18,18:18:00,TPG,G19
2018-10-18 18:18:00,2018-10-18,18:18:00,NOV,G06
2018-10-18 18:18:02,2018-10-18,18:18:02,TAP,G01
2018-10-18 18:18:05,2018-10-18,18:18:05,ADM,G07
2018-10-18 18:18:06,2018-10-18,18:18:06,SBW,G02
2018-10-18 18:18:12,2018-10-18,18:18:12,BFT,G01
2018-10-18 18:18:14,2018-10-18,18:18:14,RFP,G31
2018-10-18 18:18:19,2018-10-18,18:18:19,SBW,G04
2018-10-18 18:18:24,2018-10-18,18:18:24,YCK,G01
2018-10-18 18:18:28,2018-10-18,18:18:28,BNV,G08
2018-10-18 18:18:29,2018-10-18,18:18:29,ORC,G24
2018-10-18 18:18:31,2018-10-18,18:18:31,BFT,G06
2018-10-18 18:18:31,2018-10-18,18:18:31,YCK,G08
2018-10-18 18:18:34,2018-10-18,18:18:34,WDL,G04
2018-10-18 18:18:37,2018-10-18,18:18:37,WDL,G04
2018-10-18 18:18:39,2018-10-18,18:18:39,WDL,G08
2018-10-18 18:18:47,2018-10-18,18:18:47,TNM,G05
2018-10-18 18:18:48,2018-10-18,18:18:48,CLE,G07
2018-10-18 18:18:48,2018-10-18,18:18:48,YCK,G01
2018-10-18 18:18:49,2018-10-18,18:18:49,JUR,G23
2018-10-18 18:18:50,2018-10-18,18:18:50,CCK,G17
2018-10-18 18:18:51,2018-10-18,18:18:51,JUR,G11
2018-10-18 18:18:54,2018-10-18,18:18:54,YWT,G01
2018-10-18 18:18:55,2018-10-18,18:18:55,RFP,G13
2018-10-18 18:18:57,2018-10-18,18:18:57,YWT,G01
